Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T015_001,SE_T015_002,SE_T015_003,SE_T015_004,SE_T015_005,SE_T015_006,SE_T015_007,SE_T015_008,SE_T015_009,SE_T015_010,SE_T015_011,SE_T015_012,SE_T015_013,SE_T015_014,SE_T015_015,SE_T015_016,SE_T015_017,SE_T015_018,SE_T015_019,SE_T015_020,SE_T015_021,SE_T015_022,SE_T015_023,SE_T015_024,SE_T015_025,SE_T015_026,SE_T015_027,SE_T015_028,SE_T015_029,SE_T015_030,SE_T015_031
"53067","05000US53067","Thurston County, Washington","Thurston County, Washington","wa","050","00","ACSSF","0000046",,,,,"53","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266311,244455,21856,14877,2564,298,130,1096,65,295,67,130,206,280,53,646,42,34,63,120,69,0,182,0,136,0,2245,972,427,59,787
"53069","05000US53069","Wahkiakum County, Washington","Wahkiakum County, Washington","wa","050","00","ACSSF","0000047",,,,,"53","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051,3863,188,137,36,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
"53071","05000US53071","Walla Walla County, Washington","Walla Walla County, Washington","wa","050","00","ACSSF","0000048",,,,,"53","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809,47301,12508,11281,91,175,0,429,0,17,89,51,37,235,0,131,0,0,51,33,0,0,47,0,0,0,401,105,125,10,161
"53073","05000US53073","Whatcom County, Washington","Whatcom County, Washington","wa","050","00","ACSSF","0000049",,,,,"53","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209729,191212,18517,14128,551,258,0,1721,31,933,49,59,124,525,0,547,64,0,88,181,36,0,100,0,75,3,1312,385,561,0,366
"53075","05000US53075","Whitman County, Washington","Whitman County, Washington","wa","050","00","ACSSF","0000050",,,,,"53","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47494,44813,2681,2109,131,27,7,17,0,0,0,0,0,17,0,268,14,0,28,132,28,0,66,0,0,0,122,50,54,0,18
"53077","05000US53077","Yakima County, Washington","Yakima County, Washington","wa","050","00","ACSSF","0000051",,,,,"53","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247681,129590,118091,114206,444,139,7,839,114,66,125,45,16,473,0,172,16,20,12,62,23,0,39,0,0,0,2284,449,419,0,1416
"54001","05000US54001","Barbour County, West Virginia","Barbour County, West Virginia","wv","050","00","ACSSF","0000013",,,,,"54","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16892,16749,143,86,38,7,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,7,3,0,0,4
"54003","05000US54003","Berkeley County, West Virginia","Berkeley County, West Virginia","wv","050","00","ACSSF","0000014",,,,,"54","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110173,105888,4285,1643,1014,181,0,661,86,0,266,58,71,180,0,380,14,0,1,27,34,16,269,0,19,0,406,291,0,0,115
"54005","05000US54005","Boone County, West Virginia","Boone County, West Virginia","wv","050","00","ACSSF","0000015",,,,,"54","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23645,23511,134,83,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,0,0,19
"54007","05000US54007","Braxton County, West Virginia","Braxton County, West Virginia","wv","050","00","ACSSF","0000016",,,,,"54","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14463,14277,186,44,6,104,0,29,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
"54009","05000US54009","Brooke County, West Virginia","Brooke County, West Virginia","wv","050","00","ACSSF","0000017",,,,,"54","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23473,23275,198,82,33,9,0,15,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,59,13,9,0,37
"54011","05000US54011","Cabell County, West Virginia","Cabell County, West Virginia","wv","050","00","ACSSF","0000018",,,,,"54","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96623,95311,1312,747,165,79,65,49,10,0,29,0,0,10,0,42,20,0,0,0,0,0,22,0,0,0,165,12,91,0,62
"54013","05000US54013","Calhoun County, West Virginia","Calhoun County, West Virginia","wv","050","00","ACSSF","0000019",,,,,"54","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482,7399,83,37,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
"54015","05000US54015","Clay County, West Virginia","Clay County, West Virginia","wv","050","00","ACSSF","0000020",,,,,"54","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,9024,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54017","05000US54017","Doddridge County, West Virginia","Doddridge County, West Virginia","wv","050","00","ACSSF","0000021",,,,,"54","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8363,8337,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
"54019","05000US54019","Fayette County, West Virginia","Fayette County, West Virginia","wv","050","00","ACSSF","0000022",,,,,"54","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45192,44734,458,132,189,5,14,22,2,0,0,0,20,0,0,39,0,0,0,11,11,0,0,0,17,0,57,5,17,0,35
"54021","05000US54021","Gilmer County, West Virginia","Gilmer County, West Virginia","wv","050","00","ACSSF","0000023",,,,,"54","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8497,8193,304,136,66,10,28,44,0,0,8,0,14,22,0,11,0,0,0,11,0,0,0,0,0,0,9,0,0,0,9
"54023","05000US54023","Grant County, West Virginia","Grant County, West Virginia","wv","050","00","ACSSF","0000024",,,,,"54","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11770,11635,135,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
"54025","05000US54025","Greenbrier County, West Virginia","Greenbrier County, West Virginia","wv","050","00","ACSSF","0000025",,,,,"54","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35580,35087,493,292,32,0,0,38,0,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,131,71,60,0,0
"54027","05000US54027","Hampshire County, West Virginia","Hampshire County, West Virginia","wv","050","00","ACSSF","0000026",,,,,"54","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23455,23166,289,211,54,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22
"54029","05000US54029","Hancock County, West Virginia","Hancock County, West Virginia","wv","050","00","ACSSF","0000027",,,,,"54","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30024,29627,397,139,38,0,0,98,0,26,53,19,0,0,0,69,2,0,0,0,0,67,0,0,0,0,53,28,20,0,5
"54031","05000US54031","Hardy County, West Virginia","Hardy County, West Virginia","wv","050","00","ACSSF","0000028",,,,,"54","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13942,13366,576,274,58,85,0,125,57,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0
"54033","05000US54033","Harrison County, West Virginia","Harrison County, West Virginia","wv","050","00","ACSSF","0000029",,,,,"54","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68775,67746,1029,407,113,109,3,24,0,3,0,15,0,6,0,26,0,4,0,0,0,0,11,0,11,0,347,254,36,12,45
"54035","05000US54035","Jackson County, West Virginia","Jackson County, West Virginia","wv","050","00","ACSSF","0000030",,,,,"54","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29199,29105,94,83,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54037","05000US54037","Jefferson County, West Virginia","Jefferson County, West Virginia","wv","050","00","ACSSF","0000031",,,,,"54","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55531,52629,2902,937,317,104,71,611,0,146,75,29,47,314,0,668,26,76,55,55,20,0,423,0,13,0,194,32,119,0,43
"54039","05000US54039","Kanawha County, West Virginia","Kanawha County, West Virginia","wv","050","00","ACSSF","0000032",,,,,"54","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189636,187619,2017,689,424,113,49,211,9,95,28,0,15,64,0,80,0,0,0,19,0,0,5,0,37,19,451,212,78,0,161
"54041","05000US54041","Lewis County, West Virginia","Lewis County, West Virginia","wv","050","00","ACSSF","0000033",,,,,"54","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16422,16290,132,70,16,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54043","05000US54043","Lincoln County, West Virginia","Lincoln County, West Virginia","wv","050","00","ACSSF","0000034",,,,,"54","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21482,21386,96,0,72,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
"54045","05000US54045","Logan County, West Virginia","Logan County, West Virginia","wv","050","00","ACSSF","0000035",,,,,"54","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35166,34865,301,270,23,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0
"54047","05000US54047","McDowell County, West Virginia","McDowell County, West Virginia","wv","050","00","ACSSF","0000036",,,,,"54","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20273,19992,281,203,11,12,0,44,0,21,0,0,0,23,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"54049","05000US54049","Marion County, West Virginia","Marion County, West Virginia","wv","050","00","ACSSF","0000037",,,,,"54","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56716,56066,650,340,110,8,0,72,0,64,0,0,8,0,0,63,0,0,0,22,41,0,0,0,0,0,57,11,30,0,16
"54051","05000US54051","Marshall County, West Virginia","Marshall County, West Virginia","wv","050","00","ACSSF","0000038",,,,,"54","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32296,31992,304,134,5,0,21,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,96,14,0,4
"54053","05000US54053","Mason County, West Virginia","Mason County, West Virginia","wv","050","00","ACSSF","0000039",,,,,"54","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27060,26895,165,113,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,0,0,22
"54055","05000US54055","Mercer County, West Virginia","Mercer County, West Virginia","wv","050","00","ACSSF","0000040",,,,,"54","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61476,60857,619,267,187,11,19,10,0,0,0,10,0,0,0,10,0,0,0,7,0,0,0,0,3,0,115,0,0,0,115
"54057","05000US54057","Mineral County, West Virginia","Mineral County, West Virginia","wv","050","00","ACSSF","0000041",,,,,"54","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27606,27365,241,231,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"54059","05000US54059","Mingo County, West Virginia","Mingo County, West Virginia","wv","050","00","ACSSF","0000042",,,,,"54","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25549,25459,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14
"54061","05000US54061","Monongalia County, West Virginia","Monongalia County, West Virginia","wv","050","00","ACSSF","0000043",,,,,"54","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102827,100731,2096,828,482,30,37,209,8,26,0,29,8,138,0,302,0,0,64,206,0,0,13,0,19,0,208,110,10,0,88
"54063","05000US54063","Monroe County, West Virginia","Monroe County, West Virginia","wv","050","00","ACSSF","0000044",,,,,"54","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13496,13341,155,137,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0
"54065","05000US54065","Morgan County, West Virginia","Morgan County, West Virginia","wv","050","00","ACSSF","0000045",,,,,"54","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17514,17269,245,133,8,12,5,5,0,0,4,1,0,0,0,66,0,0,66,0,0,0,0,0,0,0,16,0,0,0,16
"54067","05000US54067","Nicholas County, West Virginia","Nicholas County, West Virginia","wv","050","00","ACSSF","0000046",,,,,"54","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25743,25608,135,47,58,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15
"54069","05000US54069","Ohio County, West Virginia","Ohio County, West Virginia","wv","050","00","ACSSF","0000047",,,,,"54","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43257,42798,459,140,132,2,0,43,0,25,8,0,8,2,0,66,11,0,15,1,0,0,21,0,18,0,76,32,14,0,30
"54071","05000US54071","Pendleton County, West Virginia","Pendleton County, West Virginia","wv","050","00","ACSSF","0000048",,,,,"54","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7291,7229,62,49,0,0,0,8,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
"54073","05000US54073","Pleasants County, West Virginia","Pleasants County, West Virginia","wv","050","00","ACSSF","0000049",,,,,"54","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7612,7480,132,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54075","05000US54075","Pocahontas County, West Virginia","Pocahontas County, West Virginia","wv","050","00","ACSSF","0000050",,,,,"54","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620,8543,77,54,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,10,10,0,0,0
"54077","05000US54077","Preston County, West Virginia","Preston County, West Virginia","wv","050","00","ACSSF","0000051",,,,,"54","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33793,33174,619,170,354,35,0,35,0,8,5,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25
"54079","05000US54079","Putnam County, West Virginia","Putnam County, West Virginia","wv","050","00","ACSSF","0000052",,,,,"54","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56743,56135,608,435,30,32,0,22,0,22,0,0,0,0,0,77,0,0,0,0,0,0,77,0,0,0,12,0,0,0,12
"54081","05000US54081","Raleigh County, West Virginia","Raleigh County, West Virginia","wv","050","00","ACSSF","0000053",,,,,"54","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78051,76899,1152,568,264,37,46,70,0,0,50,0,8,12,0,26,19,0,0,0,0,0,0,0,7,0,141,74,17,0,50
"54083","05000US54083","Randolph County, West Virginia","Randolph County, West Virginia","wv","050","00","ACSSF","0000054",,,,,"54","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29287,29048,239,130,86,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,13,0,0
"54085","05000US54085","Ritchie County, West Virginia","Ritchie County, West Virginia","wv","050","00","ACSSF","0000055",,,,,"54","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10044,9968,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54087","05000US54087","Roane County, West Virginia","Roane County, West Virginia","wv","050","00","ACSSF","0000056",,,,,"54","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14513,14374,139,57,11,66,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54089","05000US54089","Summers County, West Virginia","Summers County, West Virginia","wv","050","00","ACSSF","0000057",,,,,"54","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13325,13099,226,90,28,24,10,0,0,0,0,0,0,0,0,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
"54091","05000US54091","Taylor County, West Virginia","Taylor County, West Virginia","wv","050","00","ACSSF","0000058",,,,,"54","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16949,16785,164,21,0,0,55,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,75,62,0,0,13
"54093","05000US54093","Tucker County, West Virginia","Tucker County, West Virginia","wv","050","00","ACSSF","0000059",,,,,"54","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6922,6877,45,26,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"54095","05000US54095","Tyler County, West Virginia","Tyler County, West Virginia","wv","050","00","ACSSF","0000060",,,,,"54","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,8936,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54097","05000US54097","Upshur County, West Virginia","Upshur County, West Virginia","wv","050","00","ACSSF","0000061",,,,,"54","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24632,24341,291,38,151,83,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0
"54099","05000US54099","Wayne County, West Virginia","Wayne County, West Virginia","wv","050","00","ACSSF","0000062",,,,,"54","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41237,40984,253,91,139,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18
"54101","05000US54101","Webster County, West Virginia","Webster County, West Virginia","wv","050","00","ACSSF","0000063",,,,,"54","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8820,8811,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54103","05000US54103","Wetzel County, West Virginia","Wetzel County, West Virginia","wv","050","00","ACSSF","0000064",,,,,"54","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15997,15920,77,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
"54105","05000US54105","Wirt County, West Virginia","Wirt County, West Virginia","wv","050","00","ACSSF","0000065",,,,,"54","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5826,5800,26,17,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54107","05000US54107","Wood County, West Virginia","Wood County, West Virginia","wv","050","00","ACSSF","0000066",,,,,"54","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86262,85371,891,391,174,81,0,133,29,0,0,0,8,96,0,42,15,11,0,0,0,0,0,16,0,0,70,61,9,0,0
"54109","05000US54109","Wyoming County, West Virginia","Wyoming County, West Virginia","wv","050","00","ACSSF","0000067",,,,,"54","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22537,22479,58,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28
"55001","05000US55001","Adams County, Wisconsin","Adams County, Wisconsin","wi","050","00","ACSSF","0000013",,,,,"55","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20294,19520,774,577,116,26,0,38,0,11,3,0,8,16,0,4,0,0,0,0,0,0,2,2,0,0,13,6,0,0,7
"55003","05000US55003","Ashland County, Wisconsin","Ashland County, Wisconsin","wi","050","00","ACSSF","0000014",,,,,"55","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15936,15544,392,219,121,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,43,0,14,18,11
"55005","05000US55005","Barron County, Wisconsin","Barron County, Wisconsin","wi","050","00","ACSSF","0000015",,,,,"55","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45548,44489,1059,849,59,7,0,6,0,6,0,0,0,0,0,98,0,0,4,1,3,0,25,0,65,0,40,16,10,0,14
"55007","05000US55007","Bayfield County, Wisconsin","Bayfield County, Wisconsin","wi","050","00","ACSSF","0000016",,,,,"55","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14987,14744,243,117,51,19,28,1,0,0,0,0,0,1,0,13,0,0,4,9,0,0,0,0,0,0,14,0,0,0,14
"55009","05000US55009","Brown County, Wisconsin","Brown County, Wisconsin","wi","050","00","ACSSF","0000017",,,,,"55","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256621,235788,20833,14633,2146,417,209,2123,0,549,916,117,293,248,0,436,34,0,128,61,54,33,89,0,37,0,869,229,137,0,503
"55011","05000US55011","Buffalo County, Wisconsin","Buffalo County, Wisconsin","wi","050","00","ACSSF","0000018",,,,,"55","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13256,12976,280,189,3,9,6,16,0,0,14,2,0,0,0,10,0,0,0,10,0,0,0,0,0,0,47,40,0,0,7
"55013","05000US55013","Burnett County, Wisconsin","Burnett County, Wisconsin","wi","050","00","ACSSF","0000019",,,,,"55","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15259,15024,235,176,4,1,0,5,0,5,0,0,0,0,0,14,0,0,0,7,0,7,0,0,0,0,35,10,2,0,23
"55015","05000US55015","Calumet County, Wisconsin","Calumet County, Wisconsin","wi","050","00","ACSSF","0000020",,,,,"55","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49653,47704,1949,1686,52,13,25,39,0,39,0,0,0,0,0,50,0,0,3,0,10,25,0,0,12,0,84,19,10,0,55
"55017","05000US55017","Chippewa County, Wisconsin","Chippewa County, Wisconsin","wi","050","00","ACSSF","0000021",,,,,"55","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63355,62383,972,435,387,12,0,39,0,23,7,0,0,9,0,19,0,3,0,16,0,0,0,0,0,0,80,5,0,0,75
"55019","05000US55019","Clark County, Wisconsin","Clark County, Wisconsin","wi","050","00","ACSSF","0000022",,,,,"55","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34486,33036,1450,1402,18,2,4,8,0,2,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0,14,0,0,0,14
"55021","05000US55021","Columbia County, Wisconsin","Columbia County, Wisconsin","wi","050","00","ACSSF","0000023",,,,,"55","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56650,54946,1704,1342,153,54,0,31,10,12,9,0,0,0,0,35,10,0,9,10,0,0,6,0,0,0,89,25,33,0,31
"55023","05000US55023","Crawford County, Wisconsin","Crawford County, Wisconsin","wi","050","00","ACSSF","0000024",,,,,"55","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16415,16218,197,108,39,0,0,26,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,4,0,8
"55025","05000US55025","Dane County, Wisconsin","Dane County, Wisconsin","wi","050","00","ACSSF","0000025",,,,,"55","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516818,484730,32088,22046,2574,834,94,1947,97,285,858,371,121,215,0,2627,514,288,206,485,419,103,286,118,208,0,1966,696,217,0,1053
"55027","05000US55027","Dodge County, Wisconsin","Dodge County, Wisconsin","wi","050","00","ACSSF","0000026",,,,,"55","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88404,84439,3965,3297,269,82,17,14,0,3,0,8,0,3,0,111,0,0,0,4,29,0,72,0,6,0,175,31,46,0,98
"55029","05000US55029","Door County, Wisconsin","Door County, Wisconsin","wi","050","00","ACSSF","0000027",,,,,"55","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27669,26907,762,404,149,2,0,148,0,18,5,0,0,125,0,14,0,0,0,1,0,0,0,0,0,13,45,10,10,0,25
"55031","05000US55031","Douglas County, Wisconsin","Douglas County, Wisconsin","wi","050","00","ACSSF","0000028",,,,,"55","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43705,43082,623,410,32,7,10,75,0,42,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89
"55033","05000US55033","Dunn County, Wisconsin","Dunn County, Wisconsin","wi","050","00","ACSSF","0000029",,,,,"55","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44348,43577,771,588,27,12,0,76,0,28,4,0,31,13,0,33,0,0,3,26,0,0,4,0,0,0,35,2,7,0,26
"55035","05000US55035","Eau Claire County, Wisconsin","Eau Claire County, Wisconsin","wi","050","00","ACSSF","0000030",,,,,"55","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101907,99632,2275,1740,151,14,104,93,0,23,0,8,43,19,0,87,6,0,0,33,0,10,9,0,29,0,86,45,21,0,20
"55037","05000US55037","Florence County, Wisconsin","Florence County, Wisconsin","wi","050","00","ACSSF","0000031",,,,,"55","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4474,4428,46,21,3,0,0,12,0,0,12,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0
